Year,Age,Ethnic,Sex,Area,count
2018,95-99 years,Middle Eastern/Latin American/African,Male,Auckland Region,3
2018,95-99 years,Middle Eastern/Latin American/African,Female,Auckland Region,3
2018,95-99 years,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,6
2018,95-99 years,Other ethnicity,Male,Auckland Region,0
2018,95-99 years,Other ethnicity,Female,Auckland Region,6
2018,95-99 years,Other ethnicity,Total people - sex,Auckland Region,6
2018,95-99 years,Not elsewhere included,Male,Auckland Region,0
2018,95-99 years,Not elsewhere included,Female,Auckland Region,0
2018,95-99 years,Not elsewhere included,Total people - sex,Auckland Region,0
2018,95-99 years,Total people,Male,Auckland Region,462
2018,95-99 years,Total people,Female,Auckland Region,1266
2018,95-99 years,Total people,Total people - sex,Auckland Region,1728
2018,100 years and over,European,Male,Auckland Region,33
2018,100 years and over,European,Female,Auckland Region,147
2018,100 years and over,European,Total people - sex,Auckland Region,180
2018,100 years and over,Maori,Male,Auckland Region,3
2018,100 years and over,Maori,Female,Auckland Region,6
2018,100 years and over,Maori,Total people - sex,Auckland Region,6
2018,100 years and over,Pacific Peoples,Male,Auckland Region,3
2018,100 years and over,Pacific Peoples,Female,Auckland Region,3
2018,100 years and over,Pacific Peoples,Total people - sex,Auckland Region,3
2018,100 years and over,Asian,Male,Auckland Region,3
2018,100 years and over,Asian,Female,Auckland Region,12
2018,100 years and over,Asian,Total people - sex,Auckland Region,15
2018,100 years and over,Middle Eastern/Latin American/African,Male,Auckland Region,0
2018,100 years and over,Middle Eastern/Latin American/African,Female,Auckland Region,0
2018,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,0
2018,100 years and over,Other ethnicity,Male,Auckland Region,0
2018,100 years and over,Other ethnicity,Female,Auckland Region,0
2018,100 years and over,Other ethnicity,Total people - sex,Auckland Region,0
2018,100 years and over,Not elsewhere included,Male,Auckland Region,0
2018,100 years and over,Not elsewhere included,Female,Auckland Region,0
2018,100 years and over,Not elsewhere included,Total people - sex,Auckland Region,0
2018,100 years and over,Total people,Male,Auckland Region,36
2018,100 years and over,Total people,Female,Auckland Region,168
2018,100 years and over,Total people,Total people - sex,Auckland Region,204
2018,0-4 years,New Zealander,Male,Auckland Region,456
2018,0-4 years,New Zealander,Female,Auckland Region,432
2018,0-4 years,New Zealander,Total people - sex,Auckland Region,891
2018,0-4 years,Other ethnicity nec,Male,Auckland Region,144
2018,0-4 years,Other ethnicity nec,Female,Auckland Region,141
2018,0-4 years,Other ethnicity nec,Total people - sex,Auckland Region,285
2018,5-9 years,New Zealander,Male,Auckland Region,543
2018,5-9 years,New Zealander,Female,Auckland Region,489
2018,5-9 years,New Zealander,Total people - sex,Auckland Region,1032
2018,5-9 years,Other ethnicity nec,Male,Auckland Region,147
2018,5-9 years,Other ethnicity nec,Female,Auckland Region,174
2018,5-9 years,Other ethnicity nec,Total people - sex,Auckland Region,321
2018,10-14 years,New Zealander,Male,Auckland Region,474
2018,10-14 years,New Zealander,Female,Auckland Region,444
2018,10-14 years,New Zealander,Total people - sex,Auckland Region,921
2018,10-14 years,Other ethnicity nec,Male,Auckland Region,171
2018,10-14 years,Other ethnicity nec,Female,Auckland Region,165
2018,10-14 years,Other ethnicity nec,Total people - sex,Auckland Region,333
2018,15-19 years,New Zealander,Male,Auckland Region,342
2018,15-19 years,New Zealander,Female,Auckland Region,273
2018,15-19 years,New Zealander,Total people - sex,Auckland Region,612
2018,15-19 years,Other ethnicity nec,Male,Auckland Region,192
2018,15-19 years,Other ethnicity nec,Female,Auckland Region,186
2018,15-19 years,Other ethnicity nec,Total people - sex,Auckland Region,378
2018,20-24 years,New Zealander,Male,Auckland Region,324
2018,20-24 years,New Zealander,Female,Auckland Region,234
2018,20-24 years,New Zealander,Total people - sex,Auckland Region,558
2018,20-24 years,Other ethnicity nec,Male,Auckland Region,324
2018,20-24 years,Other ethnicity nec,Female,Auckland Region,330
2018,20-24 years,Other ethnicity nec,Total people - sex,Auckland Region,651
2018,25-29 years,New Zealander,Male,Auckland Region,402
2018,25-29 years,New Zealander,Female,Auckland Region,237
2018,25-29 years,New Zealander,Total people - sex,Auckland Region,639
2018,25-29 years,Other ethnicity nec,Male,Auckland Region,396
2018,25-29 years,Other ethnicity nec,Female,Auckland Region,384
2018,25-29 years,Other ethnicity nec,Total people - sex,Auckland Region,777
2018,30-34 years,New Zealander,Male,Auckland Region,321
2018,30-34 years,New Zealander,Female,Auckland Region,198
2018,30-34 years,New Zealander,Total people - sex,Auckland Region,519
2018,30-34 years,Other ethnicity nec,Male,Auckland Region,405
2018,30-34 years,Other ethnicity nec,Female,Auckland Region,351
2018,30-34 years,Other ethnicity nec,Total people - sex,Auckland Region,756
2018,35-39 years,New Zealander,Male,Auckland Region,312
2018,35-39 years,New Zealander,Female,Auckland Region,189
2018,35-39 years,New Zealander,Total people - sex,Auckland Region,501
2018,35-39 years,Other ethnicity nec,Male,Auckland Region,309
2018,35-39 years,Other ethnicity nec,Female,Auckland Region,288
2018,35-39 years,Other ethnicity nec,Total people - sex,Auckland Region,597
2018,40-44 years,New Zealander,Male,Auckland Region,456
2018,40-44 years,New Zealander,Female,Auckland Region,261
2018,40-44 years,New Zealander,Total people - sex,Auckland Region,717
2018,40-44 years,Other ethnicity nec,Male,Auckland Region,312
2018,40-44 years,Other ethnicity nec,Female,Auckland Region,255
2018,40-44 years,Other ethnicity nec,Total people - sex,Auckland Region,567
2018,45-49 years,New Zealander,Male,Auckland Region,507
2018,45-49 years,New Zealander,Female,Auckland Region,327
2018,45-49 years,New Zealander,Total people - sex,Auckland Region,834
2018,45-49 years,Other ethnicity nec,Male,Auckland Region,300
2018,45-49 years,Other ethnicity nec,Female,Auckland Region,291
2018,45-49 years,Other ethnicity nec,Total people - sex,Auckland Region,591
2018,50-54 years,New Zealander,Male,Auckland Region,462
2018,50-54 years,New Zealander,Female,Auckland Region,318
2018,50-54 years,New Zealander,Total people - sex,Auckland Region,780
2018,50-54 years,Other ethnicity nec,Male,Auckland Region,267
2018,50-54 years,Other ethnicity nec,Female,Auckland Region,255
2018,50-54 years,Other ethnicity nec,Total people - sex,Auckland Region,522
2018,55-59 years,New Zealander,Male,Auckland Region,411
2018,55-59 years,New Zealander,Female,Auckland Region,315
2018,55-59 years,New Zealander,Total people - sex,Auckland Region,723
2018,55-59 years,Other ethnicity nec,Male,Auckland Region,189
2018,55-59 years,Other ethnicity nec,Female,Auckland Region,174
2018,55-59 years,Other ethnicity nec,Total people - sex,Auckland Region,360
2018,60-64 years,New Zealander,Male,Auckland Region,315
2018,60-64 years,New Zealander,Female,Auckland Region,213
2018,60-64 years,New Zealander,Total people - sex,Auckland Region,531
2018,60-64 years,Other ethnicity nec,Male,Auckland Region,105
2018,60-64 years,Other ethnicity nec,Female,Auckland Region,93
2018,60-64 years,Other ethnicity nec,Total people - sex,Auckland Region,198
2018,65-69 years,New Zealander,Male,Auckland Region,222
2018,65-69 years,New Zealander,Female,Auckland Region,141
2018,65-69 years,New Zealander,Total people - sex,Auckland Region,363
2018,65-69 years,Other ethnicity nec,Male,Auckland Region,51
2018,65-69 years,Other ethnicity nec,Female,Auckland Region,42
2018,65-69 years,Other ethnicity nec,Total people - sex,Auckland Region,93
2018,70-74 years,New Zealander,Male,Auckland Region,147
2018,70-74 years,New Zealander,Female,Auckland Region,114
2018,70-74 years,New Zealander,Total people - sex,Auckland Region,258
2018,70-74 years,Other ethnicity nec,Male,Auckland Region,27
2018,70-74 years,Other ethnicity nec,Female,Auckland Region,30
2018,70-74 years,Other ethnicity nec,Total people - sex,Auckland Region,57
2018,75-79 years,New Zealander,Male,Auckland Region,84
2018,75-79 years,New Zealander,Female,Auckland Region,69
2018,75-79 years,New Zealander,Total people - sex,Auckland Region,153
2018,75-79 years,Other ethnicity nec,Male,Auckland Region,12
2018,75-79 years,Other ethnicity nec,Female,Auckland Region,24
2018,75-79 years,Other ethnicity nec,Total people - sex,Auckland Region,33
2018,80-84 years,New Zealander,Male,Auckland Region,36
2018,80-84 years,New Zealander,Female,Auckland Region,39
2018,80-84 years,New Zealander,Total people - sex,Auckland Region,75
2018,80-84 years,Other ethnicity nec,Male,Auckland Region,9
2018,80-84 years,Other ethnicity nec,Female,Auckland Region,18
2018,80-84 years,Other ethnicity nec,Total people - sex,Auckland Region,24
2018,85-89 years,New Zealander,Male,Auckland Region,18
2018,85-89 years,New Zealander,Female,Auckland Region,33
2018,85-89 years,New Zealander,Total people - sex,Auckland Region,51
2018,85-89 years,Other ethnicity nec,Male,Auckland Region,9
2018,85-89 years,Other ethnicity nec,Female,Auckland Region,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Auckland Region,9
2018,90-94 years,New Zealander,Male,Auckland Region,12
2018,90-94 years,New Zealander,Female,Auckland Region,15
2018,90-94 years,New Zealander,Total people - sex,Auckland Region,24
2018,90-94 years,Other ethnicity nec,Male,Auckland Region,0
2018,90-94 years,Other ethnicity nec,Female,Auckland Region,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Auckland Region,3
2018,95-99 years,New Zealander,Male,Auckland Region,0
2018,95-99 years,New Zealander,Female,Auckland Region,6
2018,95-99 years,New Zealander,Total people - sex,Auckland Region,6
2018,95-99 years,Other ethnicity nec,Male,Auckland Region,0
2018,95-99 years,Other ethnicity nec,Female,Auckland Region,0
2018,95-99 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2018,100 years and over,New Zealander,Male,Auckland Region,0
2018,100 years and over,New Zealander,Female,Auckland Region,0
2018,100 years and over,New Zealander,Total people - sex,Auckland Region,0
2018,100 years and over,Other ethnicity nec,Male,Auckland Region,0
2018,100 years and over,Other ethnicity nec,Female,Auckland Region,0
2018,100 years and over,Other ethnicity nec,Total people - sex,Auckland Region,0
2018,0-4 years,European,Male,Auckland,25920
2018,0-4 years,European,Female,Auckland,24483
2018,0-4 years,European,Total people - sex,Auckland,50400
2018,0-4 years,Maori,Male,Auckland,9783
2018,0-4 years,Maori,Female,Auckland,9207
2018,0-4 years,Maori,Total people - sex,Auckland,18990
2018,0-4 years,Pacific Peoples,Male,Auckland,13200
2018,0-4 years,Pacific Peoples,Female,Auckland,12423
2018,0-4 years,Pacific Peoples,Total people - sex,Auckland,25620
2018,0-4 years,Asian,Male,Auckland,16338
2018,0-4 years,Asian,Female,Auckland,15873
2018,0-4 years,Asian,Total people - sex,Auckland,32214
2018,0-4 years,Middle Eastern/Latin American/African,Male,Auckland,1569
2018,0-4 years,Middle Eastern/Latin American/African,Female,Auckland,1587
2018,0-4 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,3156
2018,0-4 years,Other ethnicity,Male,Auckland,600
2018,0-4 years,Other ethnicity,Female,Auckland,573
2018,0-4 years,Other ethnicity,Total people - sex,Auckland,1173
2018,0-4 years,Not elsewhere included,Male,Auckland,0
2018,0-4 years,Not elsewhere included,Female,Auckland,0
2018,0-4 years,Not elsewhere included,Total people - sex,Auckland,0
2018,0-4 years,Total people,Male,Auckland,52737
2018,0-4 years,Total people,Female,Auckland,50031
2018,0-4 years,Total people,Total people - sex,Auckland,102765
2018,5-9 years,European,Male,Auckland,28830
2018,5-9 years,European,Female,Auckland,27159
2018,5-9 years,European,Total people - sex,Auckland,55986
2018,5-9 years,Maori,Male,Auckland,10617
2018,5-9 years,Maori,Female,Auckland,9906
2018,5-9 years,Maori,Total people - sex,Auckland,20520
2018,5-9 years,Pacific Peoples,Male,Auckland,14430
2018,5-9 years,Pacific Peoples,Female,Auckland,13572
2018,5-9 years,Pacific Peoples,Total people - sex,Auckland,28002
2018,5-9 years,Asian,Male,Auckland,15102
2018,5-9 years,Asian,Female,Auckland,14376
2018,5-9 years,Asian,Total people - sex,Auckland,29475
2018,5-9 years,Middle Eastern/Latin American/African,Male,Auckland,1440
2018,5-9 years,Middle Eastern/Latin American/African,Female,Auckland,1401
2018,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,2841
2018,5-9 years,Other ethnicity,Male,Auckland,690
2018,5-9 years,Other ethnicity,Female,Auckland,663
2018,5-9 years,Other ethnicity,Total people - sex,Auckland,1353
2018,5-9 years,Not elsewhere included,Male,Auckland,0
2018,5-9 years,Not elsewhere included,Female,Auckland,0
2018,5-9 years,Not elsewhere included,Total people - sex,Auckland,0
2018,5-9 years,Total people,Male,Auckland,56424
2018,5-9 years,Total people,Female,Auckland,53004
2018,5-9 years,Total people,Total people - sex,Auckland,109425
2018,10-14 years,European,Male,Auckland,27624
2018,10-14 years,European,Female,Auckland,26421
2018,10-14 years,European,Total people - sex,Auckland,54042
2018,10-14 years,Maori,Male,Auckland,9267
2018,10-14 years,Maori,Female,Auckland,8838
2018,10-14 years,Maori,Total people - sex,Auckland,18108
2018,10-14 years,Pacific Peoples,Male,Auckland,12855
2018,10-14 years,Pacific Peoples,Female,Auckland,12411
2018,10-14 years,Pacific Peoples,Total people - sex,Auckland,25263
2018,10-14 years,Asian,Male,Auckland,12606
2018,10-14 years,Asian,Female,Auckland,11817
2018,10-14 years,Asian,Total people - sex,Auckland,24423
2018,10-14 years,Middle Eastern/Latin American/African,Male,Auckland,1233
2018,10-14 years,Middle Eastern/Latin American/African,Female,Auckland,1083
2018,10-14 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,2319
2018,10-14 years,Other ethnicity,Male,Auckland,642
2018,10-14 years,Other ethnicity,Female,Auckland,612
2018,10-14 years,Other ethnicity,Total people - sex,Auckland,1251
2018,10-14 years,Not elsewhere included,Male,Auckland,0
2018,10-14 years,Not elsewhere included,Female,Auckland,0
2018,10-14 years,Not elsewhere included,Total people - sex,Auckland,0
2018,10-14 years,Total people,Male,Auckland,52122
2018,10-14 years,Total people,Female,Auckland,49527
2018,10-14 years,Total people,Total people - sex,Auckland,101646
2018,15-19 years,European,Male,Auckland,26640
2018,15-19 years,European,Female,Auckland,25206
2018,15-19 years,European,Total people - sex,Auckland,51849
2018,15-19 years,Maori,Male,Auckland,8553
2018,15-19 years,Maori,Female,Auckland,8163
2018,15-19 years,Maori,Total people - sex,Auckland,16716
2018,15-19 years,Pacific Peoples,Male,Auckland,12390
2018,15-19 years,Pacific Peoples,Female,Auckland,12210
2018,15-19 years,Pacific Peoples,Total people - sex,Auckland,24600
2018,15-19 years,Asian,Male,Auckland,13800
2018,15-19 years,Asian,Female,Auckland,13212
2018,15-19 years,Asian,Total people - sex,Auckland,27015
2018,15-19 years,Middle Eastern/Latin American/African,Male,Auckland,1170
