Year,Age,Ethnic,Sex,Area,count
2006,100 years and over,Asian,Total people - sex,Mount Roskill North,0
2006,100 years and over,Asian,Total people - sex,Mount Roskill White Swan,0
2006,100 years and over,Asian,Total people - sex,Mount Roskill Central North,0
2006,100 years and over,Asian,Total people - sex,Mount Roskill Central South,0
2006,100 years and over,Asian,Total people - sex,Mount Roskill South,0
2006,100 years and over,Asian,Total people - sex,Hillsborough North (Auckland),3
2006,100 years and over,Asian,Total people - sex,Hillsborough West (Auckland),0
2006,100 years and over,Asian,Total people - sex,Royal Oak West (Auckland),0
2006,100 years and over,Asian,Total people - sex,Hillsborough East (Auckland),0
2006,100 years and over,Asian,Total people - sex,Royal Oak East (Auckland),0
2006,100 years and over,Asian,Total people - sex,Hillsborough South (Auckland),0
2006,100 years and over,Asian,Total people - sex,Mangere Bridge Ambury,0
2006,100 years and over,Asian,Total people - sex,Mangere Bridge,0
2006,100 years and over,Asian,Total people - sex,Mangere Mountain View,0
2006,100 years and over,Asian,Total people - sex,Auckland Airport,0
2006,100 years and over,Asian,Total people - sex,Mangere North,0
2006,100 years and over,Asian,Total people - sex,Mangere West,0
2006,100 years and over,Asian,Total people - sex,Mangere Central,0
2006,100 years and over,Asian,Total people - sex,Mangere South,0
2006,100 years and over,Asian,Total people - sex,Highland Park (Auckland),0
2006,100 years and over,Asian,Total people - sex,Mangere Mascot,0
2006,100 years and over,Asian,Total people - sex,Mangere South East,0
2006,100 years and over,Asian,Total people - sex,Mangere East,0
2006,100 years and over,Asian,Total people - sex,Manukau Central,0
2006,100 years and over,Asian,Total people - sex,Hilltop (Auckland),0
2006,100 years and over,Asian,Total people - sex,The Gardens (Auckland),0
2006,100 years and over,Asian,Total people - sex,Manurewa Central,0
2006,100 years and over,Asian,Total people - sex,Manurewa East,0
2006,100 years and over,Asian,Total people - sex,Manurewa South,0
2006,100 years and over,Asian,Total people - sex,Papakura West,0
2006,100 years and over,Asian,Total people - sex,Papakura North,0
2006,100 years and over,Asian,Total people - sex,Papakura Central,0
2006,100 years and over,Asian,Total people - sex,Papakura North East,0
2006,100 years and over,Asian,Total people - sex,Papakura Kelvin,0
2006,100 years and over,Asian,Total people - sex,Papakura Massey Park,0
2006,100 years and over,Asian,Total people - sex,Papakura East,0
2006,100 years and over,Asian,Total people - sex,Cloverlea (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Silverdale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillcrest North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillcrest West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillcrest East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Western Heights (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Northcote Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Northcote South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Northcote Point (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Belmont (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Avondale West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Avondale North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Avondale Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Morningside (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Avondale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mount Roskill North,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mount Roskill White Swan,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mount Roskill Central North,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mount Roskill Central South,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mount Roskill South,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillsborough North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillsborough West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Royal Oak West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillsborough East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Royal Oak East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hillsborough South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere Bridge Ambury,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere Bridge,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere Mountain View,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Auckland Airport,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere North,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere West,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere South,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Highland Park (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere Mascot,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere South East,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Mangere East,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Manukau Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Hilltop (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,The Gardens (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Manurewa Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Manurewa East,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Manurewa South,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura West,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura North,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura North East,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura Kelvin,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura Massey Park,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Papakura East,0
2006,100 years and over,Middle Eastern/Latin American/African,Male,Cloverlea (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Silverdale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillcrest North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillcrest West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillcrest East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Western Heights (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Northcote Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Northcote South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Northcote Point (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Belmont (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Avondale West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Avondale North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Avondale Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Morningside (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Avondale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mount Roskill North,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mount Roskill White Swan,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mount Roskill Central North,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mount Roskill Central South,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mount Roskill South,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillsborough North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillsborough West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Royal Oak West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillsborough East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Royal Oak East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hillsborough South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere Bridge Ambury,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere Bridge,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere Mountain View,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Auckland Airport,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere North,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere West,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere South,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Highland Park (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere Mascot,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere South East,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Mangere East,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Manukau Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Hilltop (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,The Gardens (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Manurewa Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Manurewa East,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Manurewa South,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura West,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura North,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura North East,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura Kelvin,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura Massey Park,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Papakura East,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Cloverlea (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Silverdale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillcrest North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillcrest West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillcrest East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Western Heights (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Northcote Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Northcote South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Northcote Point (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Belmont (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Avondale West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Avondale North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Avondale Central (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Morningside (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Avondale South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill North,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill White Swan,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill Central North,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill Central South,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mount Roskill South,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillsborough North (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillsborough West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Royal Oak West (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillsborough East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Royal Oak East (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hillsborough South (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge Ambury,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere Mountain View,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Auckland Airport,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere North,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere West,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere South,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Highland Park (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere Mascot,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere South East,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Mangere East,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Manukau Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Hilltop (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,The Gardens (Auckland),0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Manurewa Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Manurewa East,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Manurewa South,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura West,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura North,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura Central,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura North East,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura Kelvin,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura Massey Park,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Papakura East,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Cloverlea (Auckland),0
2006,100 years and over,Other ethnicity,Male,Silverdale South (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillcrest North (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillcrest West (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillcrest East (Auckland),0
2006,100 years and over,Other ethnicity,Male,Western Heights (Auckland),0
2006,100 years and over,Other ethnicity,Male,Northcote Central (Auckland),0
2006,100 years and over,Other ethnicity,Male,Northcote South (Auckland),0
2006,100 years and over,Other ethnicity,Male,Northcote Point (Auckland),0
2006,100 years and over,Other ethnicity,Male,Belmont (Auckland),0
2006,100 years and over,Other ethnicity,Male,Avondale West (Auckland),0
2006,100 years and over,Other ethnicity,Male,Avondale North (Auckland),0
2006,100 years and over,Other ethnicity,Male,Avondale Central (Auckland),0
2006,100 years and over,Other ethnicity,Male,Morningside (Auckland),0
2006,100 years and over,Other ethnicity,Male,Avondale South (Auckland),0
2006,100 years and over,Other ethnicity,Male,Mount Roskill North,0
2006,100 years and over,Other ethnicity,Male,Mount Roskill White Swan,0
2006,100 years and over,Other ethnicity,Male,Mount Roskill Central North,0
2006,100 years and over,Other ethnicity,Male,Mount Roskill Central South,0
2006,100 years and over,Other ethnicity,Male,Mount Roskill South,0
2006,100 years and over,Other ethnicity,Male,Hillsborough North (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillsborough West (Auckland),0
2006,100 years and over,Other ethnicity,Male,Royal Oak West (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillsborough East (Auckland),0
2006,100 years and over,Other ethnicity,Male,Royal Oak East (Auckland),0
2006,100 years and over,Other ethnicity,Male,Hillsborough South (Auckland),0
2006,100 years and over,Other ethnicity,Male,Mangere Bridge Ambury,0
2006,100 years and over,Other ethnicity,Male,Mangere Bridge,0
2006,100 years and over,Other ethnicity,Male,Mangere Mountain View,0
2006,100 years and over,Other ethnicity,Male,Auckland Airport,0
2006,100 years and over,Other ethnicity,Male,Mangere North,0
2006,100 years and over,Other ethnicity,Male,Mangere West,0
2006,100 years and over,Other ethnicity,Male,Mangere Central,0
2006,100 years and over,Other ethnicity,Male,Mangere South,0
2006,100 years and over,Other ethnicity,Male,Highland Park (Auckland),0
2006,100 years and over,Other ethnicity,Male,Mangere Mascot,0
2006,100 years and over,Other ethnicity,Male,Mangere South East,0
2006,100 years and over,Other ethnicity,Male,Mangere East,0
2006,100 years and over,Other ethnicity,Male,Manukau Central,0
2006,100 years and over,Other ethnicity,Male,Hilltop (Auckland),0
2006,100 years and over,Other ethnicity,Male,The Gardens (Auckland),0
2006,100 years and over,Other ethnicity,Male,Manurewa Central,0
2006,100 years and over,Other ethnicity,Male,Manurewa East,0
2006,100 years and over,Other ethnicity,Male,Manurewa South,0
2006,100 years and over,Other ethnicity,Male,Papakura West,0
2006,100 years and over,Other ethnicity,Male,Papakura North,0
2006,100 years and over,Other ethnicity,Male,Papakura Central,0
2006,100 years and over,Other ethnicity,Male,Papakura North East,0
2006,100 years and over,Other ethnicity,Male,Papakura Kelvin,0
2006,100 years and over,Other ethnicity,Male,Papakura Massey Park,0
2006,100 years and over,Other ethnicity,Male,Papakura East,0
2006,100 years and over,Other ethnicity,Male,Cloverlea (Auckland),0
2006,100 years and over,Other ethnicity,Female,Silverdale South (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillcrest North (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillcrest West (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillcrest East (Auckland),0
2006,100 years and over,Other ethnicity,Female,Western Heights (Auckland),0
2006,100 years and over,Other ethnicity,Female,Northcote Central (Auckland),0
2006,100 years and over,Other ethnicity,Female,Northcote South (Auckland),0
2006,100 years and over,Other ethnicity,Female,Northcote Point (Auckland),0
2006,100 years and over,Other ethnicity,Female,Belmont (Auckland),0
2006,100 years and over,Other ethnicity,Female,Avondale West (Auckland),0
2006,100 years and over,Other ethnicity,Female,Avondale North (Auckland),0
2006,100 years and over,Other ethnicity,Female,Avondale Central (Auckland),0
2006,100 years and over,Other ethnicity,Female,Morningside (Auckland),0
2006,100 years and over,Other ethnicity,Female,Avondale South (Auckland),0
2006,100 years and over,Other ethnicity,Female,Mount Roskill North,0
2006,100 years and over,Other ethnicity,Female,Mount Roskill White Swan,0
2006,100 years and over,Other ethnicity,Female,Mount Roskill Central North,0
2006,100 years and over,Other ethnicity,Female,Mount Roskill Central South,0
2006,100 years and over,Other ethnicity,Female,Mount Roskill South,0
2006,100 years and over,Other ethnicity,Female,Hillsborough North (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillsborough West (Auckland),0
2006,100 years and over,Other ethnicity,Female,Royal Oak West (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillsborough East (Auckland),0
2006,100 years and over,Other ethnicity,Female,Royal Oak East (Auckland),0
2006,100 years and over,Other ethnicity,Female,Hillsborough South (Auckland),0
2006,100 years and over,Other ethnicity,Female,Mangere Bridge Ambury,0
2006,100 years and over,Other ethnicity,Female,Mangere Bridge,0
2006,100 years and over,Other ethnicity,Female,Mangere Mountain View,0
2006,100 years and over,Other ethnicity,Female,Auckland Airport,0
2006,100 years and over,Other ethnicity,Female,Mangere North,0
2006,100 years and over,Other ethnicity,Female,Mangere West,0
2006,100 years and over,Other ethnicity,Female,Mangere Central,0
2006,100 years and over,Other ethnicity,Female,Mangere South,0
2006,100 years and over,Other ethnicity,Female,Highland Park (Auckland),0
2006,100 years and over,Other ethnicity,Female,Mangere Mascot,0
2006,100 years and over,Other ethnicity,Female,Mangere South East,0
2006,100 years and over,Other ethnicity,Female,Mangere East,0
2006,100 years and over,Other ethnicity,Female,Manukau Central,0
2006,100 years and over,Other ethnicity,Female,Hilltop (Auckland),0
2006,100 years and over,Other ethnicity,Female,The Gardens (Auckland),0
2006,100 years and over,Other ethnicity,Female,Manurewa Central,0
2006,100 years and over,Other ethnicity,Female,Manurewa East,0
2006,100 years and over,Other ethnicity,Female,Manurewa South,0
2006,100 years and over,Other ethnicity,Female,Papakura West,0
2006,100 years and over,Other ethnicity,Female,Papakura North,0
2006,100 years and over,Other ethnicity,Female,Papakura Central,0
2006,100 years and over,Other ethnicity,Female,Papakura North East,0
2006,100 years and over,Other ethnicity,Female,Papakura Kelvin,0
2006,100 years and over,Other ethnicity,Female,Papakura Massey Park,0
2006,100 years and over,Other ethnicity,Female,Papakura East,0
2006,100 years and over,Other ethnicity,Female,Cloverlea (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Silverdale South (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillcrest North (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillcrest West (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillcrest East (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Western Heights (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Northcote Central (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Northcote South (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Northcote Point (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Belmont (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Avondale West (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Avondale North (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Avondale Central (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Morningside (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Avondale South (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Mount Roskill North,0
2006,100 years and over,Other ethnicity,Total people - sex,Mount Roskill White Swan,0
2006,100 years and over,Other ethnicity,Total people - sex,Mount Roskill Central North,0
2006,100 years and over,Other ethnicity,Total people - sex,Mount Roskill Central South,0
2006,100 years and over,Other ethnicity,Total people - sex,Mount Roskill South,0
2006,100 years and over,Other ethnicity,Total people - sex,Hillsborough North (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillsborough West (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Royal Oak West (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillsborough East (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Royal Oak East (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Hillsborough South (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere Bridge Ambury,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere Bridge,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere Mountain View,0
2006,100 years and over,Other ethnicity,Total people - sex,Auckland Airport,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere North,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere West,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere Central,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere South,0
2006,100 years and over,Other ethnicity,Total people - sex,Highland Park (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere Mascot,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere South East,0
2006,100 years and over,Other ethnicity,Total people - sex,Mangere East,0
2006,100 years and over,Other ethnicity,Total people - sex,Manukau Central,0
2006,100 years and over,Other ethnicity,Total people - sex,Hilltop (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,The Gardens (Auckland),0
2006,100 years and over,Other ethnicity,Total people - sex,Manurewa Central,0
2006,100 years and over,Other ethnicity,Total people - sex,Manurewa East,0
2006,100 years and over,Other ethnicity,Total people - sex,Manurewa South,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura West,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura North,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura Central,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura North East,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura Kelvin,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura Massey Park,0
2006,100 years and over,Other ethnicity,Total people - sex,Papakura East,0
2006,100 years and over,Other ethnicity,Total people - sex,Cloverlea (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Silverdale South (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillcrest North (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillcrest West (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillcrest East (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Western Heights (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Northcote Central (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Northcote South (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Northcote Point (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Belmont (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Avondale West (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Avondale North (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Avondale Central (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Morningside (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Avondale South (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Mount Roskill North,0
2006,100 years and over,Not elsewhere included,Male,Mount Roskill White Swan,0
2006,100 years and over,Not elsewhere included,Male,Mount Roskill Central North,0
2006,100 years and over,Not elsewhere included,Male,Mount Roskill Central South,0
2006,100 years and over,Not elsewhere included,Male,Mount Roskill South,0
2006,100 years and over,Not elsewhere included,Male,Hillsborough North (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillsborough West (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Royal Oak West (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillsborough East (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Royal Oak East (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Hillsborough South (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Mangere Bridge Ambury,0
2006,100 years and over,Not elsewhere included,Male,Mangere Bridge,0
2006,100 years and over,Not elsewhere included,Male,Mangere Mountain View,0
2006,100 years and over,Not elsewhere included,Male,Auckland Airport,0
2006,100 years and over,Not elsewhere included,Male,Mangere North,0
2006,100 years and over,Not elsewhere included,Male,Mangere West,0
2006,100 years and over,Not elsewhere included,Male,Mangere Central,0
2006,100 years and over,Not elsewhere included,Male,Mangere South,0
2006,100 years and over,Not elsewhere included,Male,Highland Park (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Mangere Mascot,0
2006,100 years and over,Not elsewhere included,Male,Mangere South East,0
2006,100 years and over,Not elsewhere included,Male,Mangere East,0
2006,100 years and over,Not elsewhere included,Male,Manukau Central,0
2006,100 years and over,Not elsewhere included,Male,Hilltop (Auckland),0
2006,100 years and over,Not elsewhere included,Male,The Gardens (Auckland),0
2006,100 years and over,Not elsewhere included,Male,Manurewa Central,0
2006,100 years and over,Not elsewhere included,Male,Manurewa East,0
2006,100 years and over,Not elsewhere included,Male,Manurewa South,0
2006,100 years and over,Not elsewhere included,Male,Papakura West,0
2006,100 years and over,Not elsewhere included,Male,Papakura North,0
2006,100 years and over,Not elsewhere included,Male,Papakura Central,0
2006,100 years and over,Not elsewhere included,Male,Papakura North East,0
2006,100 years and over,Not elsewhere included,Male,Papakura Kelvin,0
